complaint_id,date,source,region,latitude,longitude,category,subcategory,description,resource_availability
C007104,2024-02-19,dept_infrastructure,Thane,17.406871,73.885524,Roads,,Report: Roads problem reported near area market. citizen notes delays.,0.99
C007105,2024-07-02,dept_health,Thane,17.126368,73.653223,Sanitation,,Report: Sanitation problem reported near area market. citizen notes delays.,0.34
C007106,2024-08-08,dept_health,Solapur,17.575993,73.797874,Sanitation,,Report: Sanitation problem reported near area hospital. citizen notes delays.,0.74
C007107,2025-03-22,dept_safety,Akola,17.135005,73.807491,Disaster Management,,Report: Disaster Management problem reported near area school. citizen notes delays.,0.7
C007108,2024-10-18,dept_health,Akola,17.620048,73.807243,Vector Control,,Report: Vector Control problem reported near area hospital. citizen notes delays.,0.83
C007109,2025-06-14,dept_safety,Nashik,17.044301,73.633117,Disaster Management,,Report: Disaster Management problem reported near area hospital. citizen notes delays.,0.33
C007110,2025-03-19,dept_infrastructure,Aurangabad,17.961441,73.6265,Drainage,,Report: Drainage problem reported near area school. citizen notes delays.,0.31
C007111,2025-07-26,dept_safety,Solapur,17.719593,73.581738,Public Safety,,Report: Public Safety problem reported near area station. citizen notes delays.,0.77
C007112,2024-11-04,dept_safety,Aurangabad,17.199809,73.604338,Public Safety,,Resident reports issue. Contact: 9800597747. Needs urgent fix.,0.75
C007113,2025-03-06,dept_infrastructure,Nashik,17.237493,73.177615,Roads,,Report: Roads problem reported near area hospital. citizen notes delays.,0.65
C007114,2024-11-04,dept_safety,Amravati,17.115452,73.434976,Disaster Management,,Report: Disaster Management problem reported near area market. citizen notes delays.,0.33
C007115,2024-10-19,dept_safety,Pune,17.645929,73.851818,Fire,,Report: Fire problem reported near area station. citizen notes delays.,0.38
C007116,2024-09-02,dept_health,Akola,17.348591,73.293433,Vector Control,,Report: Vector Control problem reported near area school. citizen notes delays.,0.43
C007117,2025-07-22,dept_infrastructure,Nagpur,17.312343,73.036148,Roads,,Report: Roads problem reported near area station. citizen notes delays.,0.96
C007118,2025-01-25,dept_safety,Nashik,17.620802,73.817246,Public Safety,,Report: Public Safety problem reported near area market. citizen notes delays.,0.7
C007119,2024-10-01,dept_health,Nagpur,17.895501,73.008521,Sanitation,,Report: Sanitation problem reported near area school. citizen notes delays.,0.14
C007120,2024-01-07,dept_safety,Aurangabad,17.081481,73.85217,Fire,,Report: Fire problem reported near area school. citizen notes delays.,0.21
C007121,2024-11-04,dept_health,Amravati,17.718269,73.260149,Healthcare,,Report: Healthcare problem reported near area hospital. citizen notes delays.,0.22
C007122,2024-09-23,dept_health,Mumbai,17.153632,73.001912,Healthcare,,Report: Healthcare problem reported near area school. citizen notes delays.,0.08
C007123,2025-04-24,dept_health,Aurangabad,17.459406,73.73969,Sanitation,,Report: Sanitation problem reported near area hospital. citizen notes delays.,0.38
C007124,2024-07-31,dept_health,Pune,17.306574,73.036653,Vector Control,,Report: Vector Control problem reported near area school. citizen notes delays.,0.1
C007125,2025-09-20,dept_health,Kolhapur,17.740294,73.823717,Sanitation,,Report: Sanitation problem reported near area station. citizen notes delays.,0.1
C007126,2025-09-28,dept_safety,Nashik,17.442505,73.701985,Fire,,Report: Fire problem reported near area station. citizen notes delays.,0.21
C007127,2024-06-28,dept_safety,Nagpur,17.363299,73.947704,Fire,,Report: Fire problem reported near area school. citizen notes delays.,0.11
C007128,2025-04-28,dept_safety,Thane,17.47381,73.094689,Public Safety,,Report: Public Safety problem reported near area market. citizen notes delays.,0.02
C007129,2024-10-16,dept_infrastructure,Pune,17.456801,73.268761,Water Supply,,Report: Water Supply problem reported near area hospital. citizen notes delays.,0.3
C007130,2024-05-03,dept_safety,Kolhapur,17.616455,73.786524,Public Safety,,Report: Public Safety problem reported near area market. citizen notes delays.,0.12
C007131,2024-04-28,dept_infrastructure,Aurangabad,17.762137,73.489027,Electricity,,Report: Electricity problem reported near area school. citizen notes delays.,0.19
C007132,2024-08-30,dept_health,Solapur,17.645867,73.021475,Sanitation,,Report: Sanitation problem reported near area hospital. citizen notes delays.,0.4
C007133,2024-11-28,dept_infrastructure,Solapur,17.752252,73.58703,Water Supply,,Report: Water Supply problem reported near area school. citizen notes delays.,0.19
C007134,2024-06-05,dept_infrastructure,Aurangabad,17.422645,73.813316,Drainage,,Resident reports issue. Contact: 9660205789. Needs urgent fix.,0.09
C007135,2025-07-17,dept_safety,Kolhapur,17.582128,73.930063,Disaster Management,,Report: Disaster Management problem reported near area market. citizen notes delays.,0.07
C007136,2024-12-26,dept_safety,Nashik,17.667881,73.56378,Disaster Management,,Report: Disaster Management problem reported near area station. citizen notes delays.,0.57
C007137,2025-07-24,dept_infrastructure,Amravati,17.589887,73.538716,Drainage,,Resident reports issue. Contact: 9479006131. Needs urgent fix.,0.04
C007138,2024-03-12,dept_health,Thane,17.935003,73.465071,Sanitation,,Report: Sanitation problem reported near area school. citizen notes delays.,0.27
C007139,2025-03-07,dept_safety,Amravati,17.991931,73.723253,Fire,,Report: Fire problem reported near area hospital. citizen notes delays.,0.17
C007140,2024-03-09,dept_safety,Amravati,17.436409,73.197655,Fire,,Report: Fire problem reported near area station. citizen notes delays.,0.4
C007141,2025-07-25,dept_health,Thane,17.47369,73.607094,Healthcare,,Report: Healthcare problem reported near area school. citizen notes delays.,0.57
C007142,2024-05-08,dept_infrastructure,Aurangabad,17.191833,73.80058,Electricity,,Report: Electricity problem reported near area school. citizen notes delays.,0.2
C007143,2025-10-03,dept_infrastructure,Nashik,17.389184,73.301423,Water Supply,,Report: Water Supply problem reported near area hospital. citizen notes delays.,0.02
C007144,2024-02-28,dept_infrastructure,Amravati,17.771308,73.774577,Electricity,,Report: Electricity problem reported near area school. citizen notes delays.,0.17
C007145,2024-03-27,dept_infrastructure,Amravati,17.214199,73.246313,Drainage,,Resident reports issue. Contact: 9621535770. Needs urgent fix.,0.42
C007146,2024-10-09,dept_safety,Akola,17.692884,73.220947,Fire,,Report: Fire problem reported near area station. citizen notes delays.,0.92
C007147,2024-12-29,dept_infrastructure,Pune,17.07454,73.83564,Roads,,Report: Roads problem reported near area hospital. citizen notes delays.,0.49
C007148,2024-05-25,dept_safety,Aurangabad,17.63864,73.434127,Disaster Management,,Report: Disaster Management problem reported near area station. citizen notes delays.,0.51
C007149,2025-02-05,dept_safety,Pune,17.826301,73.29984,Disaster Management,,Report: Disaster Management problem reported near area station. citizen notes delays.,0.7
C007150,2025-05-28,dept_health,Aurangabad,17.843006,73.749899,Sanitation,,Resident reports issue. Contact: 9069581659. Needs urgent fix.,0.49
C007151,2025-07-07,dept_health,Pune,17.627621,73.632993,Healthcare,,Report: Healthcare problem reported near area station. citizen notes delays.,0.33
C007152,2024-05-28,dept_health,Pune,17.294159,73.250349,Vector Control,,Report: Vector Control problem reported near area market. citizen notes delays.,0.83
C007153,2024-08-21,dept_health,Amravati,17.899175,73.056188,Sanitation,,Report: Sanitation problem reported near area station. citizen notes delays.,0.85
C007154,2024-09-13,dept_health,Pune,17.387583,73.686349,Vector Control,,Report: Vector Control problem reported near area hospital. citizen notes delays.,0.39
C007155,2025-03-04,dept_infrastructure,Amravati,17.311746,73.061627,Water Supply,,Report: Water Supply problem reported near area station. citizen notes delays.,0.17
C007156,2024-09-21,dept_health,Akola,17.739158,73.029778,Healthcare,,Report: Healthcare problem reported near area market. citizen notes delays.,0.94
C007157,2024-02-05,dept_health,Aurangabad,17.48446,73.572998,Sanitation,,Report: Sanitation problem reported near area station. citizen notes delays.,0.07
C007158,2025-05-02,dept_health,Thane,17.219029,73.595916,Vector Control,,Report: Vector Control problem reported near area hospital. citizen notes delays.,0.19
C007159,2025-10-08,dept_safety,Mumbai,17.811791,73.854763,Fire,,Report: Fire problem reported near area market. citizen notes delays.,0.7
C007160,2024-06-28,dept_infrastructure,Kolhapur,17.380725,73.294394,Water Supply,,Report: Water Supply problem reported near area station. citizen notes delays.,0.6
C007161,2025-04-20,dept_health,Mumbai,17.197316,73.116535,Vector Control,,Report: Vector Control problem reported near area station. citizen notes delays.,0.41
C007162,2024-01-20,dept_health,Thane,17.359715,73.610766,Vector Control,,Report: Vector Control problem reported near area school. citizen notes delays.,0.72
C007163,2025-05-31,dept_safety,Pune,17.06163,73.778941,Fire,,Report: Fire problem reported near area school. citizen notes delays.,0.25
C007164,2024-08-16,dept_health,Thane,17.202155,73.375314,Healthcare,,Report: Healthcare problem reported near area school. citizen notes delays.,0.98
C007165,2024-03-22,dept_infrastructure,Thane,17.674089,73.048634,Electricity,,Report: Electricity problem reported near area station. citizen notes delays.,0.25
C007166,2024-08-22,dept_safety,Nashik,17.302833,73.358074,Public Safety,,Report: Public Safety problem reported near area station. citizen notes delays.,0.75
C007167,2024-01-17,dept_health,Akola,17.541256,73.785687,Healthcare,,Report: Healthcare problem reported near area station. citizen notes delays.,0.15
C007168,2025-02-14,dept_health,Nashik,17.767603,73.831528,Sanitation,,Report: Sanitation problem reported near area market. citizen notes delays.,0.17
C007169,2024-06-27,dept_health,Mumbai,17.820748,73.091805,Vector Control,,Report: Vector Control problem reported near area hospital. citizen notes delays.,0.91
C007170,2024-08-28,dept_safety,Aurangabad,17.241006,73.554827,Fire,,Report: Fire problem reported near area market. citizen notes delays.,0.18
C007171,2025-09-04,dept_safety,Kolhapur,17.023503,73.947815,Fire,,Report: Fire problem reported near area hospital. citizen notes delays.,0.18
C007172,2024-12-19,dept_safety,Kolhapur,17.354128,73.326728,Fire,,Report: Fire problem reported near area market. citizen notes delays.,0.03
C007173,2024-05-15,dept_infrastructure,Mumbai,17.249458,73.428352,Water Supply,,Report: Water Supply problem reported near area station. citizen notes delays.,0.56
C007174,2024-11-11,dept_safety,Amravati,17.059923,73.955048,Public Safety,,Report: Public Safety problem reported near area hospital. citizen notes delays.,0.92
C007175,2024-03-06,dept_health,Akola,17.015187,73.335419,Sanitation,,Report: Sanitation problem reported near area school. citizen notes delays.,0.25
C007176,2025-01-11,dept_infrastructure,Aurangabad,17.566054,73.673209,Electricity,,Report: Electricity problem reported near area station. citizen notes delays.,0.15
C007177,2024-07-09,dept_health,Thane,17.101395,73.389245,Sanitation,,Report: Sanitation problem reported near area school. citizen notes delays.,0.67
C007178,2025-09-22,dept_safety,Mumbai,17.197867,73.830218,Disaster Management,,Resident reports issue. Contact: 9640742424. Needs urgent fix.,0.42
C007179,2024-07-09,dept_infrastructure,Solapur,17.137869,73.642406,Electricity,,Report: Electricity problem reported near area school. citizen notes delays.,0.29
C007180,2024-05-02,dept_health,Aurangabad,17.100729,73.620304,Healthcare,,Report: Healthcare problem reported near area market. citizen notes delays.,0.71
C007181,2024-01-27,dept_infrastructure,Akola,17.641935,73.679021,Drainage,,Report: Drainage problem reported near area hospital. citizen notes delays.,0.32
C007182,2025-07-19,dept_safety,Akola,17.160495,73.173667,Public Safety,,Report: Public Safety problem reported near area school. citizen notes delays.,0.43
C007183,2025-02-26,dept_safety,Aurangabad,17.248935,73.529878,Disaster Management,,Report: Disaster Management problem reported near area school. citizen notes delays.,0.99
C007184,2024-07-10,dept_health,Mumbai,17.511083,73.852804,Sanitation,,Report: Sanitation problem reported near area school. citizen notes delays.,0.29
C007185,2024-07-31,dept_infrastructure,Thane,17.321303,73.075591,Drainage,,Report: Drainage problem reported near area hospital. citizen notes delays.,0.17
C007186,2024-03-01,dept_health,Solapur,17.218554,73.045963,Vector Control,,Report: Vector Control problem reported near area school. citizen notes delays.,0.99
C007187,2025-08-04,dept_safety,Aurangabad,17.551891,73.381024,Public Safety,,Report: Public Safety problem reported near area station. citizen notes delays.,0.17
C007188,2025-06-04,dept_safety,Thane,17.368989,73.000741,Public Safety,,Report: Public Safety problem reported near area station. citizen notes delays.,0.08
C007189,2024-07-25,dept_health,Pune,17.361373,73.341026,Vector Control,,Report: Vector Control problem reported near area hospital. citizen notes delays.,0.86
C007190,2025-01-31,dept_safety,Aurangabad,17.091159,73.037,Public Safety,,Report: Public Safety problem reported near area hospital. citizen notes delays.,0.14
C007191,2024-06-11,dept_infrastructure,Pune,17.530243,73.501601,Water Supply,,Report: Water Supply problem reported near area station. citizen notes delays.,0.03
C007192,2024-06-09,dept_health,Akola,17.47744,73.033621,Vector Control,,Report: Vector Control problem reported near area station. citizen notes delays.,0.3
C007193,2025-03-25,dept_infrastructure,Solapur,17.016488,73.969669,Water Supply,,Report: Water Supply problem reported near area market. citizen notes delays.,0.61
C007194,2024-02-01,dept_infrastructure,Kolhapur,17.563125,73.586049,Drainage,,Report: Drainage problem reported near area station. citizen notes delays.,0.63
C007195,2025-04-25,dept_safety,Pune,17.808277,73.037292,Disaster Management,,Report: Disaster Management problem reported near area hospital. citizen notes delays.,0.02
C007196,2024-04-13,dept_infrastructure,Nagpur,17.139519,73.50164,Roads,,Report: Roads problem reported near area hospital. citizen notes delays.,0.37
C007197,2024-12-24,dept_health,Akola,17.040152,73.818915,Sanitation,,Report: Sanitation problem reported near area school. citizen notes delays.,0.06
C007198,2025-07-20,dept_infrastructure,Akola,17.637987,73.495445,Drainage,,Report: Drainage problem reported near area station. citizen notes delays.,0.38
C007199,2025-06-03,dept_health,Pune,17.258597,73.418894,Healthcare,,Report: Healthcare problem reported near area market. citizen notes delays.,0.62
C007200,2025-02-04,dept_safety,Solapur,17.797483,73.912852,Disaster Management,,Report: Disaster Management problem reported near area hospital. citizen notes delays.,0.27
C007201,2024-05-08,dept_infrastructure,Akola,17.346418,73.842744,Electricity,,Report: Electricity problem reported near area station. citizen notes delays.,0.33
C007202,2024-05-02,dept_health,Mumbai,17.69091,73.665562,Healthcare,,Report: Healthcare problem reported near area school. citizen notes delays.,0.02
C007203,2025-04-07,dept_safety,Nashik,17.482122,73.036693,Disaster Management,,Report: Disaster Management problem reported near area market. citizen notes delays.,0.8
C007204,2024-11-20,dept_health,Pune,17.506669,73.802921,Healthcare,,Report: Healthcare problem reported near area station. citizen notes delays.,0.65
C007205,2024-11-08,dept_infrastructure,Pune,17.293602,73.493625,Drainage,,Report: Drainage problem reported near area school. citizen notes delays.,0.38
C007206,2024-02-24,dept_safety,Aurangabad,17.410827,73.044684,Fire,,Report: Fire problem reported near area station. citizen notes delays.,0.08
C007207,2025-01-20,dept_infrastructure,Thane,17.921679,73.664894,Drainage,,Report: Drainage problem reported near area hospital. citizen notes delays.,0.37
C007208,2024-05-21,dept_health,Aurangabad,17.590077,73.877763,Vector Control,,Report: Vector Control problem reported near area market. citizen notes delays.,0.39
C007209,2025-07-03,dept_safety,Nashik,17.027582,73.403181,Fire,,Report: Fire problem reported near area hospital. citizen notes delays.,0.44
C007210,2025-02-22,dept_safety,Nashik,17.076858,73.715453,Public Safety,,Report: Public Safety problem reported near area station. citizen notes delays.,0.3
C007211,2025-05-25,dept_safety,Mumbai,17.173891,73.380651,Disaster Management,,Report: Disaster Management problem reported near area hospital. citizen notes delays.,0.54
C007212,2025-07-18,dept_safety,Mumbai,17.155517,73.025813,Disaster Management,,Report: Disaster Management problem reported near area station. citizen notes delays.,0.14
C007213,2025-07-09,dept_health,Kolhapur,17.30546,73.278084,Vector Control,,Report: Vector Control problem reported near area hospital. citizen notes delays.,0.33
C007214,2025-04-27,dept_safety,Akola,17.217339,73.231672,Fire,,Report: Fire problem reported near area hospital. citizen notes delays.,0.9
C007215,2024-03-05,dept_infrastructure,Nashik,17.640015,73.850174,Roads,,Report: Roads problem reported near area school. citizen notes delays.,0.07
C007216,2024-07-20,dept_health,Thane,17.983461,73.186251,Vector Control,,Report: Vector Control problem reported near area school. citizen notes delays.,0.54
C007217,2025-09-01,dept_safety,Akola,17.737838,73.015852,Public Safety,,Report: Public Safety problem reported near area hospital. citizen notes delays.,0.4
C007218,2025-03-29,dept_infrastructure,Mumbai,17.397158,73.121215,Electricity,,Report: Electricity problem reported near area school. citizen notes delays.,0.43
C007219,2024-11-27,dept_infrastructure,Mumbai,17.128778,73.822277,Water Supply,,Report: Water Supply problem reported near area market. citizen notes delays.,0.85
C007220,2025-04-05,dept_health,Aurangabad,17.837192,73.604737,Sanitation,,Report: Sanitation problem reported near area school. citizen notes delays.,0.94
C007221,2024-03-31,dept_infrastructure,Pune,17.631658,73.747729,Roads,,Report: Roads problem reported near area market. citizen notes delays.,0.48
C007222,2024-06-26,dept_infrastructure,Akola,17.256577,73.218504,Electricity,,Report: Electricity problem reported near area market. citizen notes delays.,0.77
C007223,2024-01-04,dept_health,Thane,17.896415,73.488584,Sanitation,,Report: Sanitation problem reported near area station. citizen notes delays.,0.2
C007224,2025-02-14,dept_safety,Solapur,17.620615,73.747424,Fire,,Report: Fire problem reported near area station. citizen notes delays.,0.71
C007225,2024-10-05,dept_health,Amravati,17.763707,73.446179,Sanitation,,Report: Sanitation problem reported near area market. citizen notes delays.,0.24
C007226,2024-06-22,dept_safety,Thane,17.999877,73.434168,Fire,,Report: Fire problem reported near area station. citizen notes delays.,0.93
C007227,2024-10-25,dept_health,Thane,17.689885,73.686185,Healthcare,,Report: Healthcare problem reported near area station. citizen notes delays.,0.15
C007228,2024-01-23,dept_health,Thane,17.810848,73.06252,Vector Control,,Report: Vector Control problem reported near area hospital. citizen notes delays.,0.87
C007229,2025-09-16,dept_safety,Thane,17.767859,73.807355,Fire,,Report: Fire problem reported near area station. citizen notes delays.,0.25
C007230,2025-06-20,dept_health,Thane,17.74516,73.895173,Vector Control,,Report: Vector Control problem reported near area school. citizen notes delays.,0.62
C007231,2024-10-23,dept_safety,Akola,17.461254,73.954056,Disaster Management,,Report: Disaster Management problem reported near area school. citizen notes delays.,0.28
C007232,2025-07-27,dept_health,Pune,17.337203,73.023873,Healthcare,,Report: Healthcare problem reported near area school. citizen notes delays.,0.52
C007233,2025-08-01,dept_infrastructure,Solapur,17.704575,73.765013,Electricity,,Report: Electricity problem reported near area station. citizen notes delays.,0.51
C007234,2025-02-19,dept_health,Nagpur,17.390694,73.499375,Vector Control,,Report: Vector Control problem reported near area station. citizen notes delays.,0.35
C007235,2024-09-26,dept_safety,Solapur,17.45127,73.560527,Public Safety,,Report: Public Safety problem reported near area hospital. citizen notes delays.,0.6
C007236,2025-02-08,dept_infrastructure,Mumbai,17.882059,73.945444,Water Supply,,Report: Water Supply problem reported near area hospital. citizen notes delays.,0.69
C007237,2024-11-08,dept_infrastructure,Kolhapur,17.556202,73.739473,Roads,,Report: Roads problem reported near area hospital. citizen notes delays.,0.19
C007238,2024-12-20,dept_infrastructure,Solapur,17.5259,73.078787,Water Supply,,Report: Water Supply problem reported near area school. citizen notes delays.,0.93
C007239,2024-12-02,dept_safety,Mumbai,17.443869,73.242065,Fire,,Report: Fire problem reported near area station. citizen notes delays.,0.3
C007240,2024-08-29,dept_health,Solapur,17.106953,73.511073,Vector Control,,Report: Vector Control problem reported near area station. citizen notes delays.,0.52
C007241,2025-07-01,dept_safety,Solapur,17.382264,73.236824,Public Safety,,Report: Public Safety problem reported near area school. citizen notes delays.,0.91
C007242,2025-06-05,dept_health,Aurangabad,17.90504,73.961676,Vector Control,,Report: Vector Control problem reported near area market. citizen notes delays.,0.51
C007243,2025-08-11,dept_infrastructure,Thane,17.410368,73.968405,Water Supply,,Report: Water Supply problem reported near area market. citizen notes delays.,0.12
C007244,2025-01-21,dept_infrastructure,Nashik,17.73647,73.184566,Water Supply,,Report: Water Supply problem reported near area market. citizen notes delays.,0.08
C007245,2025-04-15,dept_infrastructure,Pune,17.836158,73.231739,Water Supply,,Report: Water Supply problem reported near area market. citizen notes delays.,0.39
C007246,2024-05-27,dept_safety,Nashik,17.406873,73.798027,Fire,,Resident reports issue. Contact: 9879366746. Needs urgent fix.,0.46
C007247,2024-04-21,dept_health,Amravati,17.700016,73.427785,Sanitation,,Report: Sanitation problem reported near area school. citizen notes delays.,0.42
C007248,2025-09-02,dept_health,Nashik,17.683913,73.272708,Vector Control,,Report: Vector Control problem reported near area school. citizen notes delays.,0.52
C007249,2025-07-16,dept_infrastructure,Amravati,17.395763,73.739788,Roads,,Report: Roads problem reported near area market. citizen notes delays.,0.72
C007250,2024-03-21,dept_infrastructure,Kolhapur,17.210142,73.117916,Drainage,,Report: Drainage problem reported near area market. citizen notes delays.,0.25
C007251,2025-06-23,dept_safety,Mumbai,17.26415,73.311681,Fire,,Report: Fire problem reported near area market. citizen notes delays.,0.59
C007252,2025-10-12,dept_safety,Nashik,17.953987,73.56091,Public Safety,,Report: Public Safety problem reported near area market. citizen notes delays.,0.05
C007253,2024-02-23,dept_health,Mumbai,17.374048,73.71655,Healthcare,,Report: Healthcare problem reported near area market. citizen notes delays.,0.64
C007254,2024-09-30,dept_infrastructure,Akola,17.920967,73.101577,Water Supply,,Report: Water Supply problem reported near area hospital. citizen notes delays.,0.52
C007255,2025-01-02,dept_health,Amravati,17.56675,73.540683,Vector Control,,Report: Vector Control problem reported near area station. citizen notes delays.,0.57
C007256,2025-07-15,dept_infrastructure,Solapur,17.815561,73.543013,Electricity,,Report: Electricity problem reported near area school. citizen notes delays.,0.22
C007257,2024-10-21,dept_safety,Kolhapur,17.775527,73.881588,Disaster Management,,Report: Disaster Management problem reported near area station. citizen notes delays.,0.09
C007258,2025-04-21,dept_health,Aurangabad,17.333512,73.540776,Healthcare,,Report: Healthcare problem reported near area hospital. citizen notes delays.,0.41
C007259,2024-04-14,dept_health,Aurangabad,17.282367,73.778965,Vector Control,,Report: Vector Control problem reported near area station. citizen notes delays.,0.36
C007260,2025-02-16,dept_infrastructure,Thane,17.911661,73.895282,Electricity,,Report: Electricity problem reported near area school. citizen notes delays.,0.45
C007261,2025-08-06,dept_health,Nagpur,17.826693,73.079557,Vector Control,,Report: Vector Control problem reported near area station. citizen notes delays.,0.73
C007262,2024-11-20,dept_safety,Akola,17.04545,73.717916,Fire,,Report: Fire problem reported near area station. citizen notes delays.,0.17
C007263,2024-07-21,dept_infrastructure,Akola,17.188935,73.000957,Roads,,Report: Roads problem reported near area school. citizen notes delays.,0.27
C007264,2024-11-28,dept_safety,Amravati,17.538716,73.874583,Fire,,Report: Fire problem reported near area market. citizen notes delays.,0.26
C007265,2025-08-07,dept_infrastructure,Mumbai,17.030541,73.305543,Roads,,Report: Roads problem reported near area station. citizen notes delays.,0.37
C007266,2025-08-09,dept_safety,Nashik,17.222081,73.303765,Disaster Management,,Report: Disaster Management problem reported near area market. citizen notes delays.,0.54
C007267,2025-01-07,dept_health,Mumbai,17.136621,73.646091,Healthcare,,Report: Healthcare problem reported near area market. citizen notes delays.,0.32
C007268,2024-11-24,dept_safety,Pune,17.459724,73.8704,Public Safety,,Report: Public Safety problem reported near area school. citizen notes delays.,0.95
C007269,2025-01-18,dept_safety,Kolhapur,17.067642,73.63664,Disaster Management,,Report: Disaster Management problem reported near area school. citizen notes delays.,0.37
C007270,2025-08-02,dept_safety,Mumbai,17.500958,73.562049,Public Safety,,Report: Public Safety problem reported near area station. citizen notes delays.,0.73
C007271,2025-09-23,dept_health,Nashik,17.616594,73.279922,Sanitation,,Report: Sanitation problem reported near area hospital. citizen notes delays.,0.21
C007272,2025-06-29,dept_infrastructure,Kolhapur,17.187373,73.852917,Electricity,,Report: Electricity problem reported near area hospital. citizen notes delays.,0.76
C007273,2024-08-18,dept_health,Kolhapur,17.705338,73.987511,Vector Control,,Report: Vector Control problem reported near area hospital. citizen notes delays.,0.74
C007274,2025-03-02,dept_infrastructure,Mumbai,17.885557,73.434006,Electricity,,Report: Electricity problem reported near area hospital. citizen notes delays.,0.78
C007275,2024-09-11,dept_health,Amravati,17.895876,73.803682,Healthcare,,Report: Healthcare problem reported near area school. citizen notes delays.,0.04
C007276,2024-05-12,dept_health,Pune,17.42271,73.689426,Vector Control,,Report: Vector Control problem reported near area station. citizen notes delays.,0.55
C007277,2025-05-28,dept_safety,Mumbai,17.253403,73.707506,Disaster Management,,Report: Disaster Management problem reported near area hospital. citizen notes delays.,0.75
C007278,2024-01-30,dept_infrastructure,Akola,17.503409,73.106137,Drainage,,Report: Drainage problem reported near area market. citizen notes delays.,0.51
C007279,2024-03-10,dept_safety,Mumbai,17.303793,73.230994,Public Safety,,Report: Public Safety problem reported near area school. citizen notes delays.,0.76
C007280,2024-05-28,dept_infrastructure,Nagpur,17.950143,73.53065,Roads,,Report: Roads problem reported near area market. citizen notes delays.,0.35
C007281,2024-05-19,dept_infrastructure,Thane,17.070766,73.211348,Water Supply,,Report: Water Supply problem reported near area market. citizen notes delays.,0.27
C007282,2024-10-18,dept_health,Nashik,17.51003,73.908182,Sanitation,,Report: Sanitation problem reported near area school. citizen notes delays.,0.29
C007283,2024-08-07,dept_health,Amravati,17.416585,73.885513,Sanitation,,Report: Sanitation problem reported near area school. citizen notes delays.,0.02
C007284,2025-04-13,dept_safety,Akola,17.347892,73.08196,Public Safety,,Report: Public Safety problem reported near area market. citizen notes delays.,0.37
C007285,2024-07-02,dept_infrastructure,Nagpur,17.343978,73.66434,Drainage,,Report: Drainage problem reported near area school. citizen notes delays.,0.79
C007286,2024-03-21,dept_infrastructure,Mumbai,17.895632,73.429563,Water Supply,,Report: Water Supply problem reported near area market. citizen notes delays.,0.83
C007287,2025-01-15,dept_infrastructure,Kolhapur,17.233074,73.668805,Water Supply,,Report: Water Supply problem reported near area station. citizen notes delays.,0.02
C007288,2025-04-15,dept_safety,Thane,17.107356,73.95316,Fire,,Report: Fire problem reported near area market. citizen notes delays.,0.86
C007289,2024-03-17,dept_health,Nashik,17.85906,73.189111,Vector Control,,Report: Vector Control problem reported near area market. citizen notes delays.,0.57
C007290,2024-05-06,dept_safety,Kolhapur,17.514204,73.976866,Fire,,Report: Fire problem reported near area station. citizen notes delays.,0.38
C007291,2025-01-02,dept_safety,Pune,17.612098,73.886041,Public Safety,,Report: Public Safety problem reported near area station. citizen notes delays.,0.18
C007292,2025-02-12,dept_infrastructure,Thane,17.817773,73.456846,Water Supply,,Report: Water Supply problem reported near area hospital. citizen notes delays.,0.09
C007293,2025-03-11,dept_safety,Aurangabad,17.281813,73.139289,Disaster Management,,Report: Disaster Management problem reported near area school. citizen notes delays.,0.79
C007294,2025-05-23,dept_health,Kolhapur,17.844585,73.98683,Vector Control,,Report: Vector Control problem reported near area school. citizen notes delays.,0.91
C007295,2024-11-05,dept_safety,Mumbai,17.130451,73.958157,Disaster Management,,Report: Disaster Management problem reported near area market. citizen notes delays.,0.98
C007296,2024-04-07,dept_safety,Aurangabad,17.894257,73.853442,Disaster Management,,Report: Disaster Management problem reported near area hospital. citizen notes delays.,0.06
C007297,2025-03-21,dept_safety,Akola,17.402069,73.677698,Disaster Management,,Report: Disaster Management problem reported near area hospital. citizen notes delays.,0.8
C007298,2024-10-14,dept_infrastructure,Solapur,17.301132,73.770793,Roads,,Report: Roads problem reported near area hospital. citizen notes delays.,0.34
C007299,2025-05-25,dept_health,Aurangabad,17.821311,73.129192,Healthcare,,Report: Healthcare problem reported near area station. citizen notes delays.,0.89
C007300,2024-03-03,dept_health,Thane,17.172076,73.531339,Sanitation,,Report: Sanitation problem reported near area school. citizen notes delays.,0.38
C007301,2024-02-10,dept_safety,Mumbai,17.138026,73.676825,Disaster Management,,Report: Disaster Management problem reported near area hospital. citizen notes delays.,0.98
C007302,2024-06-09,dept_infrastructure,Pune,17.671679,73.617708,Electricity,,Report: Electricity problem reported near area school. citizen notes delays.,0.89
C007303,2025-08-14,dept_health,Akola,17.652039,73.247114,Vector Control,,Report: Vector Control problem reported near area station. citizen notes delays.,0.61
C007304,2024-07-04,dept_infrastructure,Amravati,17.255272,73.405601,Drainage,,Report: Drainage problem reported near area school. citizen notes delays.,0.5
C007305,2025-08-25,dept_safety,Nashik,17.220129,73.19832,Public Safety,,Report: Public Safety problem reported near area hospital. citizen notes delays.,0.02
C007306,2024-11-12,dept_safety,Akola,17.661132,73.001049,Fire,,Report: Fire problem reported near area hospital. citizen notes delays.,0.28
